id;vehicleId;userId;started;finished;start-lat;start-lng;finish-lat;finish-lng;duration;distance;price;discount
146148;1723;25628;13/11/2018 17:49;13/11/2018 18:17;40.44638062;-3.69200015;40.40501022;-3.70772481;1551;6.07448864;0;9.4
146150;1891;25477;13/11/2018 17:52;13/11/2018 18:03;40.44835281;-3.71675324;40.43822861;-3.686445;569;3.60017705;0;3.4
146160;1679;4624;13/11/2018 17:53;13/11/2018 18:00;40.46089935;-3.69608188;40.47663879;-3.71628523;298;2.775035381;3.4;0
146153;1725;17639;13/11/2018 17:53;13/11/2018 18:12;40.46087646;-3.66213417;40.43891144;-3.70783281;1002;6.519203186;5.4;0
146152;381;20971;13/11/2018 17:54;13/11/2018 18:08;40.43619919;-3.71010995;40.42709732;-3.68731785;750;3.584971189;3.4;0
146159;439;7196;13/11/2018 17:54;13/11/2018 18:04;40.43841171;-3.69107246;40.44143677;-3.67367506;504;1.907514453;3.4;0
146141;1901;8682;13/11/2018 17:54;13/11/2018 18:14;40.42416382;-3.69658017;40.41270828;-3.71424031;1050;4.289988041;5.4;0
146156;1831;6605;13/11/2018 17:54;13/11/2018 18:12;40.43788147;-3.68477345;40.43360519;-3.71743608;956;3.456802607;5.4;0
146166;1672;13141;13/11/2018 17:56;13/11/2018 18:21;40.46347809;-3.68778396;40.39681244;-3.71112156;1353;9.583147049;4.4;3
146164;441;21941;13/11/2018 17:56;13/11/2018 18:09;40.42327881;-3.71364141;40.41428757;-3.7242167;666;2.926745892;0;3.4
146157;1765;1038;13/11/2018 17:56;13/11/2018 18:06;40.44898224;-3.67057562;40.44870758;-3.68607879;438;2.034225464;3.4;0
146165;1936;22308;13/11/2018 17:57;13/11/2018 18:09;40.43492889;-3.71825004;40.47562027;-3.71469498;601;5.353714943;3.4;0
146168;1916;15315;13/11/2018 17:58;13/11/2018 18:19;40.42107391;-3.70403671;40.39387131;-3.69673085;1163;4.02203989;5.4;0
146163;1930;18426;13/11/2018 17:58;13/11/2018 18:15;40.40804291;-3.69242001;40.44445419;-3.69523716;864;4.501084805;3.4;0
146167;1883;18150;13/11/2018 17:59;13/11/2018 18:13;40.45080566;-3.69130325;40.47105789;-3.69403195;718;3.751160383;3.4;0
146172;506;13047;13/11/2018 18:00;13/11/2018 18:14;40.40641022;-3.69741321;40.41059494;-3.66620064;701;4.12271452;3.4;0
146170;1675;1733;13/11/2018 18:00;13/11/2018 18:15;40.44667816;-3.69077349;40.42535782;-3.66597676;777;4.063323021;3.4;0
146177;386;22584;13/11/2018 18:01;13/11/2018 18:08;40.43251419;-3.67943907;40.42761612;-3.66970992;322;1.264306426;0;3.4
146179;1937;15672;13/11/2018 18:01;13/11/2018 19:40;40.40288544;-3.67771339;40.43815994;-3.69500828;5838;5.993155003;37.4;0
146184;464;22155;13/11/2018 18:03;13/11/2018 18:22;40.39651489;-3.71115398;40.41080093;-3.70962048;1026;3.796982527;5.4;0
146186;1707;23856;13/11/2018 18:05;13/11/2018 18:16;40.44219971;-3.67069483;40.44385529;-3.69578481;535;3.198195934;3.4;0
146176;431;1975;13/11/2018 18:05;13/11/2018 18:26;40.44307709;-3.6639514;40.39938354;-3.68594003;1114;7.187524319;5.4;0
146181;1706;18939;13/11/2018 18:05;13/11/2018 18:21;40.45053101;-3.69147015;40.42560577;-3.68790483;839;3.117083311;0;3.4
146175;1914;3794;13/11/2018 18:06;13/11/2018 18:22;40.41845703;-3.69827676;40.43800735;-3.66333699;844;4.773427963;3.4;0
146173;450;19912;13/11/2018 18:06;13/11/2018 18:21;40.44829941;-3.66806173;40.43441772;-3.70166993;786;4.073867798;3.4;0
146174;1935;5501;13/11/2018 18:07;13/11/2018 18:19;40.44039154;-3.69752002;40.46631622;-3.68867993;580;3.447716951;3.4;0
146182;490;16433;13/11/2018 18:08;13/11/2018 18:25;40.45000458;-3.65141606;40.44339752;-3.68000078;887;5.327680111;3.4;0
146185;1755;3134;13/11/2018 18:09;13/11/2018 18:17;40.44900131;-3.67055464;40.43429565;-3.68189144;411;2.611993551;3.4;0
146188;408;20531;13/11/2018 18:09;13/11/2018 18:20;40.41892624;-3.69045186;40.3986969;-3.66995001;540;3.424274921;3.4;0
146178;387;15400;13/11/2018 18:10;13/11/2018 18:12;40.44769287;-3.71082687;40.4477005;-3.71078491;11;0.007074639;3.4;0
146190;1709;6439;13/11/2018 18:10;13/11/2018 18:29;40.4188118;-3.66941786;40.44517517;-3.71985364;996;7.211075783;5.4;0
146193;387;15400;13/11/2018 18:13;13/11/2018 18:26;40.4477005;-3.71078229;40.44059753;-3.72671652;609;3.749671221;3.4;0
146192;1843;8607;13/11/2018 18:14;13/11/2018 18:33;40.43104172;-3.66591334;40.43571091;-3.70092225;995;4.019086361;5.4;0
146195;514;24937;13/11/2018 18:14;13/11/2018 18:22;40.41100311;-3.70863986;40.4120636;-3.70522499;347;1.189368129;0;3.4
146197;1904;14139;13/11/2018 18:15;13/11/2018 18:15;40.42458344;-3.67401838;40.42458344;-3.67401838;-102;0;0;0
146191;441;4654;13/11/2018 18:15;13/11/2018 18:29;40.41429901;-3.72421956;40.40373611;-3.7069068;727;2.493557692;3.4;0
146201;1760;25099;13/11/2018 18:15;13/11/2018 18:28;40.39316177;-3.69804478;40.40718079;-3.69884181;674;3.225222826;0.8;2.6
146204;376;8919;13/11/2018 18:16;13/11/2018 18:29;40.47840118;-3.70824003;40.46646118;-3.6896615;697;3.034272194;2.4;1
146198;1698;4089;13/11/2018 18:16;13/11/2018 18:25;40.45164871;-3.69126034;40.43305206;-3.70243835;462;2.972934008;3.4;0
146205;1904;14139;13/11/2018 18:16;13/11/2018 18:16;40.42458344;-3.67401838;40.42458344;-3.67401838;-112;0;0;0
146189;422;19816;13/11/2018 18:16;13/11/2018 18:16;40.46201706;-3.68822765;40.46192551;-3.68780541;-86;0.039758045;0;0
146208;1904;14139;13/11/2018 18:16;13/11/2018 18:34;40.42458344;-3.67401838;40.40989685;-3.67194796;944;4.616802692;5.4;0
146194;1714;10029;13/11/2018 18:17;13/11/2018 18:27;40.45197296;-3.68941498;40.44277191;-3.71218801;479;3.478163958;3.4;0
146203;1912;19073;13/11/2018 18:18;13/11/2018 18:27;40.43242645;-3.69760156;40.44070053;-3.70871377;410;1.937751055;3.4;0
146199;1702;24799;13/11/2018 18:19;13/11/2018 18:27;40.39838791;-3.6859796;40.40709686;-3.6728828;379;1.907523274;0;3.4
146217;1728;8836;13/11/2018 18:20;13/11/2018 18:31;40.44916534;-3.67778182;40.43109894;-3.70329189;562;3.92222333;3.4;0
146212;1733;18788;13/11/2018 18:20;13/11/2018 18:41;40.42910385;-3.71508622;40.46429443;-3.70961165;1105;6.728922844;5.4;0
146218;472;19367;13/11/2018 18:22;13/11/2018 18:32;40.40809631;-3.6981492;40.41072083;-3.70728254;461;2.262495995;20;3.4
146214;386;21320;13/11/2018 18:22;13/11/2018 18:42;40.42755127;-3.66958213;40.3915863;-3.69513869;1067;5.903931618;5.4;0
146196;446;22416;13/11/2018 18:22;13/11/2018 18:36;40.47439957;-3.70957994;40.47179031;-3.71290064;721;2.871031761;3.4;0
146221;1901;8682;13/11/2018 18:24;13/11/2018 18:45;40.41271591;-3.71422338;40.42323685;-3.69402504;1134;5.153073788;5.4;0
146210;1894;15742;13/11/2018 18:24;13/11/2018 18:25;40.40739441;-3.67466998;40.40738678;-3.67466736;-85;0.002730581;0;0
146224;1891;25477;13/11/2018 18:24;13/11/2018 18:26;40.43820953;-3.68645334;40.43815994;-3.68646097;2;0.010263196;0;3.4
146222;450;6969;13/11/2018 18:25;13/11/2018 18:36;40.4344368;-3.70168376;40.41579056;-3.69449186;550;2.756772518;3.4;0
146220;1857;7806;13/11/2018 18:25;13/11/2018 18:39;40.40009689;-3.69397616;40.42982864;-3.700701;672;4.179269791;3.4;0
146206;1671;7514;13/11/2018 18:25;13/11/2018 18:40;40.41061783;-3.69568038;40.39614487;-3.69274497;735;2.469446182;3.4;0
146225;1696;9930;13/11/2018 18:26;13/11/2018 18:36;40.45250702;-3.67031431;40.44476318;-3.69555569;477;3.138510227;3.4;0
146229;1891;25477;13/11/2018 18:27;13/11/2018 18:39;40.43815994;-3.68646097;40.4466095;-3.71239352;609;3.067617416;0;3.4
146213;1690;5314;13/11/2018 18:27;13/11/2018 18:43;40.40075302;-3.69407868;40.43626022;-3.70997834;854;5.496286392;3.4;0
146228;1768;18799;13/11/2018 18:28;13/11/2018 18:45;40.4396553;-3.71753597;40.42606354;-3.67983413;875;4.880085468;0;3.4
146234;1846;20819;13/11/2018 18:29;13/11/2018 18:48;40.45737839;-3.70126843;40.42011261;-3.69802594;1033;5.443532944;5.4;0
146235;1938;5270;13/11/2018 18:30;13/11/2018 18:38;40.42037201;-3.68831134;40.42686462;-3.69846511;399;1.356222034;3.4;0
146226;1907;21491;13/11/2018 18:30;13/11/2018 18:40;40.42816925;-3.66930652;40.41786194;-3.69893408;434;2.900877714;3.4;0
146223;377;5631;13/11/2018 18:32;13/11/2018 18:45;40.41383743;-3.72720981;40.41772079;-3.6999898;707;3.899565935;3.4;0
146239;472;19367;13/11/2018 18:33;13/11/2018 18:41;40.41073608;-3.70724249;40.41439438;-3.70152068;379;1.470300436;0;3.4
146231;1694;12191;13/11/2018 18:34;13/11/2018 18:45;40.43770981;-3.68937993;40.42416763;-3.69492507;512;2.515550852;3.4;0
146240;1926;24313;13/11/2018 18:35;13/11/2018 18:46;40.42747498;-3.70326447;40.43732452;-3.71410322;534;2.123274326;0;3.4
146236;1737;15500;13/11/2018 18:36;13/11/2018 18:47;40.48223114;-3.70465446;40.46627045;-3.69010973;556;2.487252712;3.4;0
146249;518;6154;13/11/2018 18:36;13/11/2018 18:45;40.43843079;-3.66173196;40.44356155;-3.67496347;409;1.743766665;3.4;0
146247;1746;4858;13/11/2018 18:36;13/11/2018 19:11;40.46655273;-3.67302012;40.41383743;-3.70240688;1936;7.938817501;11.4;0
146245;401;20468;13/11/2018 18:37;13/11/2018 18:51;40.44055557;-3.68330145;40.45315933;-3.72856355;691;5.245798111;3.4;0
146238;1840;23380;13/11/2018 18:38;13/11/2018 18:53;40.44375992;-3.7126646;40.47742462;-3.71313667;780;4.820657253;3.4;0
146252;1699;24720;13/11/2018 18:38;13/11/2018 18:55;40.44799805;-3.66842675;40.43432999;-3.70692372;899;4.846384048;3.4;0
146250;381;2345;13/11/2018 18:39;13/11/2018 18:50;40.4271431;-3.68725801;40.44140625;-3.67001176;560;3.389330387;3.4;0
146254;1714;10029;13/11/2018 18:39;13/11/2018 18:54;40.44279861;-3.71218657;40.44120789;-3.67629504;762;4.032152653;3.4;0
146244;495;18909;13/11/2018 18:39;13/11/2018 18:48;40.43943024;-3.6873517;40.44710922;-3.70446324;387;2.52614665;3.4;0
146242;1760;1879;13/11/2018 18:40;13/11/2018 18:58;40.40716553;-3.69880962;40.45713425;-3.6757021;985;7.159585476;5.4;0
146260;1671;17709;13/11/2018 18:43;13/11/2018 18:57;40.39611053;-3.69274759;40.42621231;-3.68271995;750;4.271257877;0;3.4
146262;472;19367;13/11/2018 18:43;13/11/2018 18:44;40.41436386;-3.70149875;40.41430664;-3.70142674;-71;0.010358748;0;0
146258;432;4710;13/11/2018 18:43;13/11/2018 18:54;40.43544769;-3.71133828;40.41146469;-3.70926309;514;3.915405035;3.4;0
146256;1881;24816;13/11/2018 18:43;13/11/2018 19:03;40.43769073;-3.68269634;40.42837906;-3.69493508;1054;3.781388044;0;5.4
146253;1756;14601;13/11/2018 18:44;13/11/2018 18:50;40.43361664;-3.67786551;40.44078064;-3.67601728;249;1.539875388;3.4;0
146257;443;1976;13/11/2018 18:45;13/11/2018 18:58;40.4374733;-3.71004105;40.44831085;-3.71531177;692;3.210340738;3.4;0
146265;1707;23856;13/11/2018 18:45;13/11/2018 18:56;40.44381714;-3.69575024;40.44547272;-3.67214894;539;3.176220179;3.4;0
146259;1672;6414;13/11/2018 18:45;13/11/2018 18:59;40.39679718;-3.71118832;40.4186554;-3.70739388;707;3.634267807;3.4;0
146263;448;3903;13/11/2018 18:46;13/11/2018 18:52;40.45762634;-3.67195082;40.46090317;-3.67632937;274;0.755353391;3.4;0
146267;1876;4927;13/11/2018 18:46;13/11/2018 18:54;40.42654419;-3.66858339;40.40710831;-3.6726532;396;2.572834969;3.4;0
146251;1880;1930;13/11/2018 18:46;13/11/2018 18:52;40.42611694;-3.69629192;40.43619919;-3.71014833;237;2.129869223;3.4;0
146255;1701;25513;13/11/2018 18:46;13/11/2018 19:02;40.43321609;-3.67475939;40.44021606;-3.71762323;827;4.762143135;0;3.4
146271;1930;10485;13/11/2018 18:47;13/11/2018 18:47;40.44445801;-3.69524884;40.44445419;-3.69526124;-103;0.00129443;0;0
146270;1906;23467;13/11/2018 18:48;13/11/2018 18:59;40.47148895;-3.68398666;40.48245621;-3.69401312;545;2.31870389;0;3.4
146269;1711;18524;13/11/2018 18:48;13/11/2018 18:55;40.42629242;-3.69654703;40.44656754;-3.70383906;297;2.44567132;3.4;0
146273;1682;12742;13/11/2018 18:49;13/11/2018 19:07;40.43442154;-3.71781087;40.46376419;-3.68041492;972;6.163496971;5.4;0
146264;378;16113;13/11/2018 18:49;13/11/2018 18:56;40.47859955;-3.71632147;40.45982361;-3.69608021;311;3.022680521;3.4;0
146266;422;19697;13/11/2018 18:50;13/11/2018 19:19;40.46189117;-3.68773937;40.43758774;-3.71410012;1643;5.448462486;9.4;0
146274;1930;10485;13/11/2018 18:51;13/11/2018 19:03;40.44445419;-3.69526124;40.42569733;-3.70501137;642;3.134088278;3.4;0
146278;1618;20727;13/11/2018 18:52;13/11/2018 19:01;40.43117142;-3.69927406;40.42616653;-3.71308494;387;1.922179341;0;3.4
146281;430;20566;13/11/2018 18:53;13/11/2018 19:01;40.44915771;-3.67046189;40.45918655;-3.6719451;367;1.646113634;3.4;0
146282;1825;2616;13/11/2018 18:53;13/11/2018 19:00;40.42054367;-3.71817827;40.42021561;-3.70808506;345;1.678555965;0;3.4
146283;1915;1242;13/11/2018 18:54;13/11/2018 19:07;40.43731689;-3.70242333;40.42040253;-3.70641375;661;2.269087553;0;3.4
146279;1762;21880;13/11/2018 18:54;13/11/2018 19:12;40.4016304;-3.70077348;40.39809418;-3.67023683;945;4.812859535;5.4;0
146285;1917;3633;13/11/2018 18:55;13/11/2018 19:11;40.46008301;-3.69657612;40.43039703;-3.68299341;814;5.191679001;3.4;0
146277;411;18956;13/11/2018 18:56;13/11/2018 19:07;40.45396042;-3.67899323;40.45493317;-3.70134473;528;2.342409372;3.4;0
146287;446;22416;13/11/2018 18:56;13/11/2018 19:11;40.47179794;-3.71289992;40.47644424;-3.70587158;770;3.581957817;3.4;0
146289;1745;14732;13/11/2018 18:58;13/11/2018 19:06;40.41688156;-3.67564273;40.40518951;-3.67375064;367;2.244989157;3.4;0
146286;1839;22658;13/11/2018 19:00;13/11/2018 19:12;40.44083786;-3.7108016;40.47142029;-3.69700837;655;5.086797237;3.4;0
146293;498;22584;13/11/2018 19:00;13/11/2018 19:23;40.42877579;-3.67545962;40.46538162;-3.68898988;1286;6.430111885;4.2;3.2
146290;1771;22709;13/11/2018 19:00;13/11/2018 19:10;40.42972565;-3.69794869;40.43492508;-3.71915984;476;2.527880907;3.4;0
146280;1695;18785;13/11/2018 19:00;13/11/2018 19:17;40.41814041;-3.66233349;40.44441986;-3.70408821;866;6.221113205;2.28;1.12
146294;407;12907;13/11/2018 19:03;13/11/2018 19:04;40.40458298;-3.7067585;40.40463638;-3.7066679;-55;0.012437437;0;0
146292;487;9641;13/11/2018 19:06;13/11/2018 19:23;40.40864563;-3.71762371;40.42718124;-3.70361018;936;4.006475925;5.4;0
146288;1936;22172;13/11/2018 19:06;13/11/2018 19:15;40.4757576;-3.71473503;40.45909119;-3.70655632;425;2.263168335;0;3.4
146300;1870;829;13/11/2018 19:06;13/11/2018 19:27;40.44273758;-3.67138839;40.40473175;-3.67888379;1149;5.252916336;0;5.4
146295;1674;18815;13/11/2018 19:07;13/11/2018 19:16;40.3976326;-3.67292929;40.41706085;-3.67536306;428;2.909376621;3.4;0
146298;1886;4230;13/11/2018 19:08;13/11/2018 19:19;40.46858215;-3.68682122;40.45276642;-3.68531156;516;3.866241217;3.4;0
146310;1763;20954;13/11/2018 19:11;13/11/2018 19:21;40.40123749;-3.67515779;40.41865158;-3.69278884;432;2.827738762;0;3.4
146304;1919;7079;13/11/2018 19:12;13/11/2018 19:33;40.45193481;-3.68948841;40.40788651;-3.69705272;1142;6.009032249;5.4;0
146297;1706;18512;13/11/2018 19:12;13/11/2018 19:22;40.42576218;-3.68780851;40.42401886;-3.70333004;436;1.91847682;3.4;0
146301;425;15828;13/11/2018 19:12;13/11/2018 19:21;40.40768814;-3.70286345;40.39871597;-3.66979265;411;3.335335732;0;3.4
146305;1671;25041;13/11/2018 19:13;13/11/2018 19:28;40.42628098;-3.6826694;40.44537354;-3.70302486;763;3.284695625;0;3.4
146306;400;2797;13/11/2018 19:13;13/11/2018 19:24;40.43531036;-3.66725802;40.41872025;-3.68890166;568;3.081140757;3.4;0
146302;424;12556;13/11/2018 19:13;13/11/2018 19:30;40.42587662;-3.67852521;40.41703415;-3.69911909;921;2.657576799;5.4;0
146308;1742;22044;13/11/2018 19:14;13/11/2018 19:32;40.43268585;-3.68010402;40.40349197;-3.72044182;983;6.732467651;5.4;0
146303;378;9184;13/11/2018 19:15;13/11/2018 19:43;40.45980072;-3.69607997;40.39776611;-3.69969177;1578;7.913985729;9.4;0
146314;1846;4109;13/11/2018 19:16;13/11/2018 19:45;40.41991806;-3.69801164;40.39598083;-3.69954491;1618;6.815005779;9.4;0
146311;507;10142;13/11/2018 19:17;13/11/2018 19:20;40.4143219;-3.70141888;40.41438293;-3.70135355;96;0.035722423;0;3.4
146315;394;6632;13/11/2018 19:17;13/11/2018 19:29;40.43486786;-3.67965913;40.42236328;-3.70170331;589;3.326161385;3.4;0
146313;1765;1038;13/11/2018 19:17;13/11/2018 19:27;40.44874954;-3.68606782;40.44848633;-3.6613183;469;3.508773327;3.4;0
146320;1759;22844;13/11/2018 19:18;13/11/2018 19:57;40.41520691;-3.66966891;40.40829086;-3.68232155;2215;9.597136497;3.4;10
146312;1740;2100;13/11/2018 19:18;13/11/2018 19:34;40.42239761;-3.67270255;40.43589783;-3.69919825;799;4.084129333;3.4;0
146322;531;22745;13/11/2018 19:21;13/11/2018 19:29;40.40043259;-3.67673445;40.40520859;-3.69701672;336;2.480567694;3.4;0
146318;411;23582;13/11/2018 19:21;13/11/2018 19:31;40.45492172;-3.70133448;40.43963242;-3.69919181;471;2.005371094;0;3.4
146323;405;12576;13/11/2018 19:24;13/11/2018 19:40;40.42490005;-3.72568989;40.42513657;-3.70389628;874;3.028270245;3.4;0
146332;1706;9802;13/11/2018 19:25;13/11/2018 19:41;40.4240036;-3.70334864;40.44117737;-3.71632981;849;4.006566048;3.4;0
146335;1825;23755;13/11/2018 19:26;13/11/2018 19:39;40.41998672;-3.70803475;40.40525436;-3.68288159;690;3.373775721;0;3.4
146337;1679;20346;13/11/2018 19:26;13/11/2018 19:39;40.47673035;-3.71625805;40.45197678;-3.69194674;680;4.608895302;3.4;0
146338;1694;14488;13/11/2018 19:27;13/11/2018 19:39;40.42422104;-3.69493127;40.40550232;-3.67488837;585;4.375001907;3.4;0
146341;1871;18872;13/11/2018 19:29;13/11/2018 19:41;40.43954849;-3.67235827;40.42774582;-3.6810143;614;2.707244635;0;3.4
146330;1881;10030;13/11/2018 19:30;13/11/2018 19:42;40.42830276;-3.69492722;40.43976212;-3.71709156;619;3.449387789;3.4;0
146331;1874;7504;13/11/2018 19:31;13/11/2018 19:48;40.42460251;-3.67130661;40.41135406;-3.70773745;873;5.367329597;3.4;0
146324;467;5168;13/11/2018 19:31;13/11/2018 19:47;40.44903564;-3.69064188;40.43865967;-3.70578146;787;4.134417057;0;3.4
146349;1747;6596;13/11/2018 19:32;13/11/2018 19:51;40.4686203;-3.69111419;40.42593002;-3.70854592;1011;7.057507515;5.4;0
146351;470;8844;13/11/2018 19:33;13/11/2018 19:45;40.42039871;-3.71976566;40.43621826;-3.71011353;618;3.04084444;3.4;0
146340;435;22158;13/11/2018 19:34;13/11/2018 19:43;40.42298126;-3.69092011;40.43666077;-3.69295478;427;1.929834127;3.4;0
146352;1771;15142;13/11/2018 19:34;13/11/2018 19:42;40.43490219;-3.71913767;40.43089676;-3.70892167;364;3.164161444;3.4;0
146354;391;24874;13/11/2018 19:35;13/11/2018 19:41;40.43917847;-3.71443319;40.43421555;-3.70420194;231;1.389359832;0;3.4
146343;1920;7242;13/11/2018 19:36;13/11/2018 19:47;40.42409134;-3.68550873;40.44158936;-3.69917393;506;3.215743065;3.4;0
146345;487;7067;13/11/2018 19:37;13/11/2018 20:02;40.42720032;-3.70364046;40.47082138;-3.71485209;1403;7.989807129;7.4;0
146346;1690;14047;13/11/2018 19:38;13/11/2018 19:46;40.43627548;-3.71003532;40.42166901;-3.70802498;412;2.090901852;3.4;0
146348;1738;16070;13/11/2018 19:38;13/11/2018 19:50;40.4266777;-3.68960786;40.42695618;-3.70940375;581;2.357095957;3.4;0
146356;404;18981;13/11/2018 19:39;13/11/2018 19:58;40.42720032;-3.70943499;40.429039;-3.70942473;1024;3.352779627;5.4;0
146350;1917;14887;13/11/2018 19:39;13/11/2018 19:49;40.43050385;-3.68296504;40.42681885;-3.69565511;457;2.046167612;3.4;0
146359;1905;16592;13/11/2018 19:40;13/11/2018 19:49;40.44620132;-3.66652989;40.43166733;-3.67964339;406;2.73182106;3.4;0
146362;376;15500;13/11/2018 19:41;13/11/2018 19:53;40.46649933;-3.68966007;40.47574997;-3.71590829;586;2.895587683;3.4;0
146353;1832;2813;13/11/2018 19:42;13/11/2018 19:59;40.43051147;-3.69423175;40.45369339;-3.69472837;895;2.916535139;3.4;0
146361;1673;8417;13/11/2018 19:43;13/11/2018 19:58;40.43187332;-3.71172094;40.39718628;-3.70586491;792;5.348069668;3.4;0
146360;396;22975;13/11/2018 19:43;13/11/2018 19:57;40.43211365;-3.71028423;40.45726013;-3.71176481;695;3.843050957;3.4;0
146363;1671;25041;13/11/2018 19:43;13/11/2018 19:56;40.4454422;-3.70292568;40.42933655;-3.68592143;632;3.68414259;0;3.4
146365;1864;6039;13/11/2018 19:44;13/11/2018 19:58;40.40584183;-3.67988324;40.44041824;-3.67303896;726;4.61073637;3.4;0
146366;1672;7134;13/11/2018 19:45;13/11/2018 20:07;40.41869736;-3.70742297;40.46382141;-3.7044785;1203;6.603622437;5.4;0
146367;427;7877;13/11/2018 19:46;13/11/2018 19:56;40.40465546;-3.70314598;40.38900757;-3.70037866;445;2.43405056;3.4;0
146364;1679;14336;13/11/2018 19:47;13/11/2018 19:55;40.45199966;-3.69192863;40.45511627;-3.67209935;368;2.067638397;3.4;0
146370;448;3903;13/11/2018 19:49;13/11/2018 20:02;40.46089935;-3.67633009;40.45718002;-3.66995335;617;2.304877996;3.4;0
146368;412;18398;13/11/2018 19:50;13/11/2018 19:50;40.47049332;-3.68552828;40.47039413;-3.6855793;-96;0.011974705;0;0
146373;1909;18398;13/11/2018 19:51;13/11/2018 20:00;40.47071838;-3.68522;40.48228836;-3.69317222;434;2.447818518;0;3.4
146372;532;2015;13/11/2018 19:52;13/11/2018 20:08;40.44911575;-3.71135759;40.46224594;-3.6892364;801;3.808683395;3.4;0
146378;1926;24565;13/11/2018 19:54;13/11/2018 20:04;40.43782425;-3.7140379;40.42485046;-3.71071982;477;2.392122269;3.4;0
146383;444;23314;13/11/2018 19:55;13/11/2018 20:00;40.39567184;-3.71143198;40.39120483;-3.70108175;197;1.171008468;3.4;0
146384;1682;19677;13/11/2018 19:55;13/11/2018 20:01;40.46373749;-3.68042207;40.45180511;-3.68851304;235;1.820079684;3.4;0
146380;473;2613;13/11/2018 19:56;13/11/2018 20:04;40.43584061;-3.67791128;40.45719528;-3.67690015;349;2.512048006;3.4;0
146386;1679;14336;13/11/2018 19:56;13/11/2018 20:02;40.45511627;-3.67209935;40.45869064;-3.68080211;262;1.371543884;3.4;0
146388;391;24874;13/11/2018 19:56;13/11/2018 20:08;40.43420029;-3.70419884;40.44040298;-3.72671151;602;3.539040327;0;3.4
146377;1930;16543;13/11/2018 19:56;13/11/2018 20:09;40.42557907;-3.70496511;40.41822815;-3.69829988;643;2.8828547;0;3.4
146389;1748;25476;13/11/2018 19:57;13/11/2018 20:13;40.42380905;-3.71037769;40.41674805;-3.70734358;854;2.418752432;0;3.4
146379;497;15941;13/11/2018 19:57;13/11/2018 20:01;40.44469833;-3.68578601;40.44466019;-3.68579149;71;0.005036654;3.4;0
146391;1905;25085;13/11/2018 19:58;13/11/2018 20:09;40.4316597;-3.67963004;40.44135666;-3.70135736;560;3.034983397;0;3.4
146390;1745;11706;13/11/2018 19:58;13/11/2018 20:10;40.40507507;-3.67368746;40.41481018;-3.70564961;607;3.148555279;3.4;0
146375;421;18419;13/11/2018 19:58;13/11/2018 20:39;40.40748215;-3.69285178;40.4092865;-3.70084333;2353;16.74050713;13.4;0
146374;388;14147;13/11/2018 19:59;13/11/2018 20:33;40.45030594;-3.71463728;40.4654007;-3.68894124;1948;10.63988972;1.6;9.8
146392;419;3233;13/11/2018 20:01;13/11/2018 20:07;40.46885681;-3.66674781;40.46588898;-3.69021153;245;2.378832817;3.4;0
146382;1706;1644;13/11/2018 20:03;13/11/2018 20:09;40.44121552;-3.7162466;40.43585587;-3.69920492;287;1.959826708;3.4;0
146396;1724;12202;13/11/2018 20:03;13/11/2018 20:20;40.41985703;-3.69723225;40.45668793;-3.69756818;907;5.008887291;5.4;0
146402;1755;3343;13/11/2018 20:04;13/11/2018 20:11;40.43434906;-3.68187332;40.42479706;-3.67492056;273;1.729805708;3.4;0
146399;474;24120;13/11/2018 20:05;13/11/2018 20:14;40.44460297;-3.71039414;40.44620514;-3.69197178;432;1.86595118;0;3.4
146397;1671;20971;13/11/2018 20:05;13/11/2018 20:20;40.42930222;-3.68590212;40.43627548;-3.71012783;769;3.748241901;3.4;0
146395;531;15774;13/11/2018 20:06;13/11/2018 20:14;40.40520096;-3.69704843;40.41201019;-3.70549226;353;2.158169746;3.4;0
146407;402;20640;13/11/2018 20:06;13/11/2018 20:07;40.45240021;-3.72792554;40.45240021;-3.72793007;-77;0.000447256;0;0
146404;435;9436;13/11/2018 20:06;13/11/2018 20:15;40.43660736;-3.69307327;40.424366;-3.70432496;375;2.119451523;3.4;0
146401;1890;14480;13/11/2018 20:07;13/11/2018 20:21;40.40718079;-3.71309495;40.42139435;-3.70511103;728;3.893894196;3.4;0
146394;1937;16052;13/11/2018 20:07;13/11/2018 20:17;40.43813705;-3.69508672;40.45137405;-3.70930743;455;2.397707701;3.4;0
146400;1697;1052;13/11/2018 20:08;13/11/2018 20:19;40.42970276;-3.67237663;40.43654251;-3.70558691;551;5.389947891;3.4;0
146408;470;8844;13/11/2018 20:08;13/11/2018 20:15;40.4361496;-3.71001816;40.43615341;-3.69801331;259;1.350334883;3.4;0
146411;1746;10116;13/11/2018 20:08;13/11/2018 20:11;40.41379929;-3.70237398;40.41011047;-3.70941019;60;0.935997188;3.4;0
146398;1696;6659;13/11/2018 20:09;13/11/2018 20:16;40.44490814;-3.69545865;40.43280411;-3.71122837;307;2.48429966;3.4;0
146406;466;24733;13/11/2018 20:10;13/11/2018 20:22;40.40825653;-3.6795609;40.43509293;-3.69291663;642;4.674222469;0;3.4
146405;442;10775;13/11/2018 20:10;13/11/2018 20:20;40.46109772;-3.67629218;40.47052383;-3.7148118;487;3.981446743;0;3.4
146412;1917;3349;13/11/2018 20:11;13/11/2018 20:19;40.42681885;-3.69565511;40.4370079;-3.70309377;347;1.563285708;3.4;0
